[INFO][2018-05-22 17:26:10,523][org.apache.spark.SparkContext]Running Spark version 1.6.1
[DEBUG][2018-05-22 17:28:18,023][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:18,024][org.apache.spark.util.ClosureCleaner] + outer classes: 2
[DEBUG][2018-05-22 17:28:18,024][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext$$anonfun$hadoopFile$1
[DEBUG][2018-05-22 17:28:18,024][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext
[DEBUG][2018-05-22 17:28:18,024][org.apache.spark.util.ClosureCleaner] + outer objects: 2
[DEBUG][2018-05-22 17:28:18,025][org.apache.spark.util.ClosureCleaner]     <function0>
[DEBUG][2018-05-22 17:28:18,025][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext@625dfff3
[DEBUG][2018-05-22 17:28:18,026][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:18,029][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 2
[DEBUG][2018-05-22 17:28:18,029][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext$$anonfun$hadoopFile$1,Set(path$6))
[DEBUG][2018-05-22 17:28:18,029][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext,Set())
[DEBUG][2018-05-22 17:28:18,029][org.apache.spark.util.ClosureCleaner] + outermost object is not a closure, so do not clone it: (class org.apache.spark.SparkContext,org.apache.spark.SparkContext@625dfff3)
[DEBUG][2018-05-22 17:28:18,030][org.apache.spark.util.ClosureCleaner] + cloning the object <function0> of class org.apache.spark.SparkContext$$anonfun$hadoopFile$1
[DEBUG][2018-05-22 17:28:18,031][org.apache.spark.util.ClosureCleaner] + cleaning cloned closure <function0> recursively (org.apache.spark.SparkContext$$anonfun$hadoopFile$1)
[DEBUG][2018-05-22 17:28:18,031][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function0> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1) +++
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner] + declared fields: 7
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.SparkContext$$anonfun$hadoopFile$1.serialVersionUID
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     private final org.apache.spark.SparkContext org.apache.spark.SparkContext$$anonfun$hadoopFile$1.$outer
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     public final java.lang.String org.apache.spark.SparkContext$$anonfun$hadoopFile$1.path$6
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     private final java.lang.Class org.apache.spark.SparkContext$$anonfun$hadoopFile$1.inputFormatClass$1
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     private final java.lang.Class org.apache.spark.SparkContext$$anonfun$hadoopFile$1.keyClass$1
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     private final java.lang.Class org.apache.spark.SparkContext$$anonfun$hadoopFile$1.valueClass$1
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     private final int org.apache.spark.SparkContext$$anonfun$hadoopFile$1.minPartitions$3
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$hadoopFile$1.apply()
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner]     public final org.apache.spark.rdd.HadoopRDD org.apache.spark.SparkContext$$anonfun$hadoopFile$1.apply()
[DEBUG][2018-05-22 17:28:18,032][org.apache.spark.util.ClosureCleaner] + inner classes: 1
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner] + outer classes: 1
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner] + outer objects: 1
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner]     org.apache.spark.SparkContext@625dfff3
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 2
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext$$anonfun$hadoopFile$1,Set(path$6))
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.SparkContext,Set())
[DEBUG][2018-05-22 17:28:18,033][org.apache.spark.util.ClosureCleaner] + outermost object is not a closure, so do not clone it: (class org.apache.spark.SparkContext,org.apache.spark.SparkContext@625dfff3)
[DEBUG][2018-05-22 17:28:18,034][org.apache.spark.util.ClosureCleaner] + the starting closure doesn't actually need org.apache.spark.SparkContext@625dfff3, so we null it out
[DEBUG][2018-05-22 17:28:18,034][org.apache.spark.util.ClosureCleaner] +++ closure <function0> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1) is now cleaned +++
[DEBUG][2018-05-22 17:28:18,034][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.SparkContext$$anonfun$hadoopFile$1$$anonfun$33) is now cleaned +++
[DEBUG][2018-05-22 17:28:18,037][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9) +++
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9.serialVersionUID
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner]     public final java.lang.String org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9.apply(scala.Tuple2)
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:18,038][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:18,039][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:18,039][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.SparkContext$$anonfun$textFile$1$$anonfun$apply$9) is now cleaned +++
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (com.coocaa.spark.WordCount$$anonfun$2) +++
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner]     public static final long com.coocaa.spark.WordCount$$anonfun$2.serialVersionUID
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object com.coocaa.spark.WordCount$$anonfun$2.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner]     public final scala.collection.mutable.ArrayOps com.coocaa.spark.WordCount$$anonfun$2.apply(java.lang.String)
[DEBUG][2018-05-22 17:28:18,043][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:18,044][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:18,044][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:18,044][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:18,044][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:18,044][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:18,044][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (com.coocaa.spark.WordCount$$anonfun$2) is now cleaned +++
[DEBUG][2018-05-22 17:28:18,046][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (com.coocaa.spark.WordCount$$anonfun$3) +++
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner]     public static final long com.coocaa.spark.WordCount$$anonfun$3.serialVersionUID
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object com.coocaa.spark.WordCount$$anonfun$3.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner]     public final scala.Tuple2 com.coocaa.spark.WordCount$$anonfun$3.apply(java.lang.String)
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:18,047][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:18,048][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (com.coocaa.spark.WordCount$$anonfun$3) is now cleaned +++
[DEBUG][2018-05-22 17:28:18,056][org.apache.spark.storage.BlockManager]Getting local block broadcast_0
[DEBUG][2018-05-22 17:28:18,056][org.apache.spark.storage.BlockManager]Level for block broadcast_0 is StorageLevel(true, true, false, true, 1)
[DEBUG][2018-05-22 17:28:18,057][org.apache.spark.storage.BlockManager]Getting block broadcast_0 from memory
[DEBUG][2018-05-22 17:28:18,061][org.apache.spark.rdd.HadoopRDD]Creating new JobConf and caching it for later re-use
[DEBUG][2018-05-22 17:28:18,071][]address: hankunlun/172.20.142.42 isLoopbackAddress: false, with host 172.20.142.42 hankunlun
[WARN][2018-05-22 17:28:19,211][]Your hostname, hankunlun resolves to a loopback/non-reachable address: fe80:0:0:0:0:5efe:ac14:8e2a%net11, but we couldn't find any external IP address!
[DEBUG][2018-05-22 17:28:19,973][org.apache.hadoop.mapred.FileInputFormat]Time taken to get FileStatuses: 6
[INFO][2018-05-22 17:28:19,973][org.apache.hadoop.mapred.FileInputFormat]Total input paths to process : 1
[DEBUG][2018-05-22 17:28:19,978][org.apache.hadoop.mapred.FileInputFormat]Total # of splits generated by getSplits: 1, TimeTaken: 12
[DEBUG][2018-05-22 17:28:19,981][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14) +++
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14.serialVersionUID
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner] + declared methods: 1
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:19,982][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:19,983][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:19,983][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:19,983][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.rdd.PairRDDFunctions$$anonfun$reduceByKey$1$$anonfun$apply$14) is now cleaned +++
[DEBUG][2018-05-22 17:28:19,984][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function2> (com.coocaa.spark.WordCount$$anonfun$1) +++
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner]     public static final long com.coocaa.spark.WordCount$$anonfun$1.serialVersionUID
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner] + declared methods: 3
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner]     public final int com.coocaa.spark.WordCount$$anonfun$1.apply(int,int)
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object com.coocaa.spark.WordCount$$anonfun$1.apply(java.lang.Object,java.lang.Object)
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner]     public int com.coocaa.spark.WordCount$$anonfun$1.apply$mcIII$sp(int,int)
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:19,986][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:19,987][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:19,987][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:19,987][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:19,987][org.apache.spark.util.ClosureCleaner] +++ closure <function2> (com.coocaa.spark.WordCount$$anonfun$1) is now cleaned +++
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function2> (com.coocaa.spark.WordCount$$anonfun$1) +++
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner] + declared fields: 1
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner]     public static final long com.coocaa.spark.WordCount$$anonfun$1.serialVersionUID
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner] + declared methods: 3
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner]     public final int com.coocaa.spark.WordCount$$anonfun$1.apply(int,int)
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object com.coocaa.spark.WordCount$$anonfun$1.apply(java.lang.Object,java.lang.Object)
[DEBUG][2018-05-22 17:28:19,989][org.apache.spark.util.ClosureCleaner]     public int com.coocaa.spark.WordCount$$anonfun$1.apply$mcIII$sp(int,int)
[DEBUG][2018-05-22 17:28:19,990][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:19,990][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:19,990][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:19,990][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:19,991][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:19,991][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:19,991][org.apache.spark.util.ClosureCleaner] +++ closure <function2> (com.coocaa.spark.WordCount$$anonfun$1) is now cleaned +++
[DEBUG][2018-05-22 17:28:19,997][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function1> (org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12) +++
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner] + declared fields: 2
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12.serialVersionUID
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     private final org.apache.spark.rdd.RDD$$anonfun$collect$1 org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12.$outer
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12.apply(java.lang.Object)
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12.apply(scala.collection.Iterator)
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner] + outer classes: 2
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     org.apache.spark.rdd.RDD$$anonfun$collect$1
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     org.apache.spark.rdd.RDD
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner] + outer objects: 2
[DEBUG][2018-05-22 17:28:19,998][org.apache.spark.util.ClosureCleaner]     <function0>
[DEBUG][2018-05-22 17:28:19,999][org.apache.spark.util.ClosureCleaner]     ShuffledRDD[4] at reduceByKey at WordCount.scala:26
[DEBUG][2018-05-22 17:28:20,000][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:20,000][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 2
[DEBUG][2018-05-22 17:28:20,001][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.rdd.RDD,Set(org$apache$spark$rdd$RDD$$evidence$1))
[DEBUG][2018-05-22 17:28:20,001][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.rdd.RDD$$anonfun$collect$1,Set($outer))
[DEBUG][2018-05-22 17:28:20,001][org.apache.spark.util.ClosureCleaner] + outermost object is not a closure, so do not clone it: (class org.apache.spark.rdd.RDD,ShuffledRDD[4] at reduceByKey at WordCount.scala:26)
[DEBUG][2018-05-22 17:28:20,001][org.apache.spark.util.ClosureCleaner] + cloning the object <function0> of class org.apache.spark.rdd.RDD$$anonfun$collect$1
[DEBUG][2018-05-22 17:28:20,001][org.apache.spark.util.ClosureCleaner] + cleaning cloned closure <function0> recursively (org.apache.spark.rdd.RDD$$anonfun$collect$1)
[DEBUG][2018-05-22 17:28:20,001][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function0> (org.apache.spark.rdd.RDD$$anonfun$collect$1) +++
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + declared fields: 2
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.rdd.RDD$$anonfun$collect$1.serialVersionUID
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     private final org.apache.spark.rdd.RDD org.apache.spark.rdd.RDD$$anonfun$collect$1.$outer
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.rdd.RDD$$anonfun$collect$1.apply()
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     public org.apache.spark.rdd.RDD org.apache.spark.rdd.RDD$$anonfun$collect$1.org$apache$spark$rdd$RDD$$anonfun$$$outer()
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + inner classes: 1
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + outer classes: 1
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     org.apache.spark.rdd.RDD
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + outer objects: 1
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     ShuffledRDD[4] at reduceByKey at WordCount.scala:26
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 2
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.rdd.RDD,Set(org$apache$spark$rdd$RDD$$evidence$1))
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner]     (class org.apache.spark.rdd.RDD$$anonfun$collect$1,Set($outer))
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] + outermost object is not a closure, so do not clone it: (class org.apache.spark.rdd.RDD,ShuffledRDD[4] at reduceByKey at WordCount.scala:26)
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] +++ closure <function0> (org.apache.spark.rdd.RDD$$anonfun$collect$1) is now cleaned +++
[DEBUG][2018-05-22 17:28:20,002][org.apache.spark.util.ClosureCleaner] +++ closure <function1> (org.apache.spark.rdd.RDD$$anonfun$collect$1$$anonfun$12) is now cleaned +++
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner]+++ Cleaning closure <function2> (org.apache.spark.SparkContext$$anonfun$runJob$5) +++
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner] + declared fields: 2
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner]     public static final long org.apache.spark.SparkContext$$anonfun$runJob$5.serialVersionUID
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner]     private final scala.Function1 org.apache.spark.SparkContext$$anonfun$runJob$5.cleanedFunc$1
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner] + declared methods: 2
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$runJob$5.apply(java.lang.Object,java.lang.Object)
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner]     public final java.lang.Object org.apache.spark.SparkContext$$anonfun$runJob$5.apply(org.apache.spark.TaskContext,scala.collection.Iterator)
[DEBUG][2018-05-22 17:28:20,017][org.apache.spark.util.ClosureCleaner] + inner classes: 0
[DEBUG][2018-05-22 17:28:20,018][org.apache.spark.util.ClosureCleaner] + outer classes: 0
[DEBUG][2018-05-22 17:28:20,018][org.apache.spark.util.ClosureCleaner] + outer objects: 0
[DEBUG][2018-05-22 17:28:20,018][org.apache.spark.util.ClosureCleaner] + populating accessed fields because this is the starting closure
[DEBUG][2018-05-22 17:28:20,018][org.apache.spark.util.ClosureCleaner] + fields accessed by starting closure: 0
[DEBUG][2018-05-22 17:28:20,018][org.apache.spark.util.ClosureCleaner] + there are no enclosing objects!
[DEBUG][2018-05-22 17:28:20,018][org.apache.spark.util.ClosureCleaner] +++ closure <function2> (org.apache.spark.SparkContext$$anonfun$runJob$5) is now cleaned +++
[INFO][2018-05-22 17:28:20,019][org.apache.spark.SparkContext]Starting job: collect at WordCount.scala:27
[DEBUG][2018-05-22 17:28:20,025][org.apache.spark.shuffle.sort.SortShuffleManager]Can't use serialized shuffle for shuffle 0 because the serializer, org.apache.spark.serializer.JavaSerializer, does not support object relocation
[INFO][2018-05-22 17:28:20,031][org.apache.spark.scheduler.DAGScheduler]Registering RDD 3 (map at WordCount.scala:26)
[INFO][2018-05-22 17:28:20,032][org.apache.spark.scheduler.DAGScheduler]Got job 0 (collect at WordCount.scala:27) with 1 output partitions
[INFO][2018-05-22 17:28:20,032][org.apache.spark.scheduler.DAGScheduler]Final stage: ResultStage 1 (collect at WordCount.scala:27)
[INFO][2018-05-22 17:28:20,033][org.apache.spark.scheduler.DAGScheduler]Parents of final stage: List(ShuffleMapStage 0)
[INFO][2018-05-22 17:28:20,033][org.apache.spark.scheduler.DAGScheduler]Missing parents: List(ShuffleMapStage 0)
[DEBUG][2018-05-22 17:28:20,037][org.apache.spark.scheduler.DAGScheduler]submitStage(ResultStage 1)
[DEBUG][2018-05-22 17:28:20,037][org.apache.spark.scheduler.DAGScheduler]missing: List(ShuffleMapStage 0)
[DEBUG][2018-05-22 17:28:20,037][org.apache.spark.scheduler.DAGScheduler]submitStage(ShuffleMapStage 0)
[DEBUG][2018-05-22 17:28:20,038][org.apache.spark.scheduler.DAGScheduler]missing: List()
[INFO][2018-05-22 17:28:20,038][org.apache.spark.scheduler.DAGScheduler]Submitting ShuffleMapStage 0 (MapPartitionsRDD[3] at map at WordCount.scala:26), which has no missing parents
[DEBUG][2018-05-22 17:28:20,038][org.apache.spark.scheduler.DAGScheduler]submitMissingTasks(ShuffleMapStage 0)
[INFO][2018-05-22 17:28:20,068][org.apache.spark.storage.MemoryStore]Block broadcast_1 stored as values in memory (estimated size 4.1 KB, free 214.2 KB)
[DEBUG][2018-05-22 17:28:20,069][org.apache.spark.storage.BlockManager]Put block broadcast_1 locally took  2 ms
[DEBUG][2018-05-22 17:28:20,069][org.apache.spark.storage.BlockManager]Putting block broadcast_1 without replication took  2 ms
[INFO][2018-05-22 17:28:20,071][org.apache.spark.storage.MemoryStore]Block broadcast_1_piece0 stored as bytes in memory (estimated size 2.3 KB, free 216.5 KB)
[INFO][2018-05-22 17:28:20,071][org.apache.spark.storage.BlockManagerInfo]Added broadcast_1_piece0 in memory on localhost:57782 (size: 2.3 KB, free: 1127.2 MB)
[DEBUG][2018-05-22 17:28:20,071][org.apache.spark.storage.BlockManagerMaster]Updated info of block broadcast_1_piece0
[DEBUG][2018-05-22 17:28:20,071][org.apache.spark.storage.BlockManager]Told master about block broadcast_1_piece0
[DEBUG][2018-05-22 17:28:20,072][org.apache.spark.storage.BlockManager]Put block broadcast_1_piece0 locally took  1 ms
